1,506,0,6940,0,0,-0.00805455,0,1,0
2,506,0,6940,0,0,-0.00728868,0,1,0
3,506,0,6940,0,0,-0.00516266,0,1,0
4,506,0,6940,0,0,-0.00256069,0,1,0
5,506,0,6940,0,0,0.000101395,0,1,0
6,506,0,6940,0,0,0.00275696,0,1,0
7,506,0,6940,0,0,0.00533437,0,1,0
8,506,0,6940,0,0,0.00759002,0,1,0
9,506,0,6940,0,0,0.0085657,0,1,0
10,506,0,6940,0,0,-0.00856979,0,1,0
11,506,0,6940,6.64891e-005,0.000478261,-0.00782382,0,1,0
12,505.996,0,6940,1.88416e-005,0.00044951,-0.00518996,0,1,0
13,505.998,0,6940,4.18239e-006,0.000447147,-0.00257615,0,1,0
14,506.001,0,6940,-3.11662e-006,0.000447482,0.000107357,0,1,0
15,506.001,0,6940,-9.81672e-006,0.000452483,0.00277929,0,1,0
16,505.998,0,6940,-2.35841e-005,0.000460613,0.00540562,0,1,0
17,505.996,0,6940,-5.92297e-005,0.000472168,0.00799634,0,1,0
18,505.996,0,6940,0,0,0.00930937,0,1,0
19,506.001,0,6940,0,0,-0.00908807,0,1,0
20,506.001,0,6940,4.89091e-005,0.000500594,-0.00828244,0,1,0
21,506.004,0,6940,2.55458e-005,0.00048488,-0.0053167,0,1,0
22,506.002,0,6940,6.19252e-006,0.000491482,-0.0025986,0,1,0
23,505.995,0,6940,-4.97263e-006,0.000489996,0.000142685,0,1,0
24,505.989,0,6940,-1.37692e-005,0.000488888,0.00286821,0,1,0
25,505.988,0,6940,-2.6211e-005,0.000484956,0.00559898,0,1,0
26,505.99,0,6940,-3.9612e-005,0.000470316,0.00838944,0,1,0
27,505.99,0,6940,0,0,0.00983927,0,1,0
28,505.998,0,6940,0,0,-0.00934143,0,1,0
29,505.998,0,6940,2.20664e-005,0.000491959,-0.00849564,0,1,0
30,506.018,0,6940,1.52727e-005,0.000479516,-0.00543053,0,1,0
31,506.013,0,6940,3.85787e-006,0.000489745,-0.00261717,0,1,0
32,505.99,0,6940,-4.50533e-006,0.000486,0.000181046,0,1,0
33,505.97,0,6940,-9.78507e-006,0.000479677,0.00294679,0,1,0
34,505.968,0,6940,-1.39989e-005,0.000471683,0.00572254,0,1,0
35,505.98,0,6940,-1.64455e-005,0.000460397,0.00857484,0,1,0
36,505.98,0,6940,0,0,0.0100537,0,1,0
37,505.987,0,6940,0,0,-0.00941329,0,1,0
38,505.987,0,6940,7.40969e-007,0.0004862,-0.00856137,0,1,0
39,506.027,0,6940,1.58433e-006,0.000477367,-0.00547927,0,1,0
40,506.025,0,6940,-3.79831e-007,0.00048853,-0.00262259,0,1,0
41,505.988,0,6940,-2.45171e-006,0.000481887,0.000207908,0,1,0
42,505.952,0,6940,-2.60121e-006,0.000471055,0.00298704,0,1,0
43,505.945,0,6940,-6.19183e-007,0.000461427,0.00576394,0,1,0
44,505.965,0,6940,2.02267e-006,0.000453834,0.00861531,0,1,0
45,505.965,0,6940,0,0,0.0100922,0,1,0
46,505.968,0,6940,0,0,-0.00934297,0,1,0
47,505.968,0,6940,-1.93633e-005,0.000482684,-0.00850054,0,1,0
48,506.02,0,6940,-1.25627e-005,0.000477347,-0.00545417,0,1,0
49,506.028,0,6940,-4.82542e-006,0.00049024,-0.00261097,0,1,0
50,505.989,0,6940,5.68397e-007,0.000482656,0.000213968,0,1,0
51,505.941,0,6940,5.6889e-006,0.000469019,0.00298002,0,1,0
52,505.924,0,6940,1.25107e-005,0.000457119,0.00572915,0,1,0
53,505.944,0,6940,1.84864e-005,0.000449414,0.00854305,0,1,0
54,505.944,0,6940,0,0,0.0100002,0,1,0
55,505.937,0,6940,0,0,-0.00912751,0,1,0
56,505.937,0,6940,-4.10999e-005,0.000479184,-0.00830875,0,1,0
57,505.989,0,6940,-2.6297e-005,0.00047533,-0.00535345,0,1,0
58,506.009,0,6940,-8.74915e-006,0.000489664,-0.00258299,0,1,0
59,505.981,0,6940,3.5845e-006,0.000483643,0.000195011,0,1,0
60,505.932,0,6940,1.37451e-005,0.000470304,0.00292119,0,1,0
61,505.904,0,6940,2.56603e-005,0.000456933,0.00561708,0,1,0
62,505.914,0,6940,3.58507e-005,0.000446003,0.00836017,0,1,0
63,505.914,0,6940,0,0,0.00977925,0,1,0
64,505.881,0,6940,0,0,-0.00873484,0,1,0
65,505.881,0,6940,-6.44354e-005,0.000469661,-0.00796494,0,1,0
66,505.922,0,6940,-3.47649e-005,0.000462562,-0.00518657,0,1,0
67,505.955,0,6940,-1.01799e-005,0.000473514,-0.00254248,0,1,0
68,505.943,0,6940,5.30869e-006,0.000469948,0.000155807,0,1,0
69,505.902,0,6940,1.83632e-005,0.00046088,0.00281614,0,1,0
70,505.868,0,6940,3.59637e-005,0.000451752,0.00542606,0,1,0
71,505.866,0,6940,5.4823e-005,0.000440243,0.00804671,0,1,0
72,505.866,0,6940,0,0,0.00939615,0,1,0
73,505.771,0,6940,0,0,-0.00813557,0,1,0
74,505.771,0,6940,-6.91591e-005,0.00041579,-0.00742137,0,1,0
75,505.797,0,6940,-2.35698e-005,0.000391308,-0.00500736,0,1,0
76,505.832,0,6940,-6.48512e-006,0.000392392,-0.00249779,0,1,0
77,505.834,0,6940,4.15865e-006,0.000392134,0.000115112,0,1,0
78,505.804,0,6940,1.35556e-005,0.00039149,0.00270173,0,1,0
79,505.773,0,6940,2.92647e-005,0.000396936,0.00519123,0,1,0
80,505.768,0,6940,6.45632e-005,0.000412751,0.00758478,0,1,0
81,505.768,0,6940,0,0,0.008773,0,1,0
82,505.539,0,6940,0,0,-0.0076374,0,1,0
83,505.539,0,6940,-3.18942e-007,1.46242e-006,-0.00692917,0,1,0
84,505.548,0,6940,-2.28362e-008,1.46833e-006,-0.00494504,0,1,0
85,505.563,0,6940,-2.08199e-008,1.30395e-006,-0.00246959,0,1,0
86,505.565,0,6940,4.61779e-009,1.30998e-006,0.000105735,0,1,0
87,505.553,0,6940,3.46515e-008,1.36174e-006,0.00266548,0,1,0
88,505.541,0,6940,1.1963e-007,1.47586e-006,0.00510855,0,1,0
89,505.537,0,6940,3.31741e-007,1.46938e-006,0.00720209,0,1,0
90,505.537,0,6940,0,0,0.00808992,0,1,0
91,505.004,0,6940,0,0,-0.00701244,0,0.980645,0
92,505.004,0,6940,-2.90702e-026,4.22157e-026,-0.00622941,0,0.980645,0
93,505.004,0,6940,-1.50748e-026,6.10607e-026,-0.00452551,0,0.980697,0
94,505.004,0,6940,-5.26485e-027,6.46599e-026,-0.00230387,0,0.980761,0
95,505.004,0,6940,-2.99032e-028,6.39492e-026,0.000125609,0,0.980772,0
96,505.004,0,6940,5.70634e-027,6.42339e-026,0.00256193,0,0.980718,0
97,505.004,0,6940,1.65385e-026,6.24001e-026,0.00480179,0,0.980655,0
98,505.004,0,6940,2.91653e-026,4.76567e-026,0.0064272,0,0.980626,0
99,505.004,0,6940,0,0,0.00668487,0,0.980626,0
100,502,0,6940,0,0,-0.00644351,0,0,0
101,502,0,6940,0,0,-0.00517163,0,0,0
102,502,0,6940,0,0,-0.0036359,0,0,0
103,502,0,6940,0,0,-0.00165631,0,0,0
104,502,0,6940,0,0,0.000407461,0,0,0
105,502,0,6940,0,0,0.00244277,0,0,0
106,502,0,6940,0,0,0.00425931,0,0,0
107,502,0,6940,0,0,0.00533558,0,0,0
108,502,0,6940,0,0,0.00474984,0,0,0
1,506,0,6940,0,0,-0.0129112,0,1,0
2,506,0,6940,0,0,-0.0117583,0,1,0
3,506,0,6940,0,0,-0.00838866,0,1,0
4,506,0,6940,0,0,-0.00423208,0,1,0
5,506,0,6940,0,0,-4.15432e-006,0,1,0
6,506,0,6940,0,0,0.00421669,0,1,0
7,506,0,6940,0,0,0.00833274,0,1,0
8,506,0,6940,0,0,0.0119874,0,1,0
9,506,0,6940,0,0,0.0135605,0,1,0
10,506,0,6940,0,0,-0.013664,0,1,0
11,506,0,6940,0.000145868,0.000677503,-0.0126356,0,1,0
12,505.997,0,6940,3.60139e-005,0.000603406,-0.00836547,0,1,0
13,505.996,0,6940,7.07559e-006,0.000602508,-0.0042541,0,1,0
14,505.996,0,6940,-8.45393e-006,0.000602419,4.90908e-006,0,1,0
15,505.994,0,6940,-2.23647e-005,0.000613871,0.00423623,0,1,0
16,505.992,0,6940,-5.15974e-005,0.000632782,0.00840774,0,1,0
17,505.991,0,6940,-0.000124167,0.000671323,0.0125839,0,1,0
18,505.991,0,6940,0,0,0.0147497,0,1,0
19,506.001,0,6940,0,0,-0.0144554,0,1,0
20,506.001,0,6940,0.000108943,0.0007276,-0.0133451,0,1,0
21,506.001,0,6940,5.36776e-005,0.000676035,-0.00844869,0,1,0
22,505.995,0,6940,1.11564e-005,0.000696911,-0.00425886,0,1,0
23,505.986,0,6940,-1.24144e-005,0.000691615,7.49198e-005,0,1,0
24,505.979,0,6940,-3.0858e-005,0.000689651,0.00437051,0,1,0
25,505.978,0,6940,-5.70128e-005,0.000680589,0.0086892,0,1,0
26,505.982,0,6940,-8.18431e-005,0.000657985,0.0131334,0,1,0
27,505.982,0,6940,0,0,0.0154975,0,1,0
28,505.996,0,6940,0,0,-0.0147931,0,1,0
29,505.996,0,6940,4.24434e-005,0.000708611,-0.0136038,0,1,0
30,506.005,0,6940,2.92573e-005,0.000661546,-0.00855249,0,1,0
31,505.996,0,6940,6.17536e-006,0.000693342,-0.00425067,0,1,0
32,505.976,0,6940,-9.89256e-006,0.000687233,0.00013852,0,1,0
33,505.96,0,6940,-1.98623e-005,0.000676616,0.00447695,0,1,0
34,505.958,0,6940,-2.69691e-005,0.000657717,0.00884109,0,1,0
35,505.966,0,6940,-2.87141e-005,0.000638907,0.0133479,0,1,0
36,505.966,0,6940,0,0,0.015733,0,1,0
37,505.978,0,6940,0,0,-0.0148262,0,1,0
38,505.978,0,6940,-1.01492e-005,0.000696019,-0.0136275,0,1,0
39,505.997,0,6940,-4.63859e-006,0.00065196,-0.00858046,0,1,0
40,505.993,0,6940,-3.7239e-006,0.000685853,-0.00423952,0,1,0
41,505.968,0,6940,-4.0212e-006,0.000678282,0.000170695,0,1,0
42,505.941,0,6940,-1.4709e-006,0.000662269,0.00451245,0,1,0
43,505.932,0,6940,5.85311e-006,0.000640541,0.00886016,0,1,0
44,505.94,0,6940,1.45192e-005,0.000626498,0.0133377,0,1,0
45,505.94,0,6940,0,0,0.0156986,0,1,0
46,505.942,0,6940,0,0,-0.0146325,0,1,0
47,505.942,0,6940,-5.92401e-005,0.000688459,-0.013454,0,1,0
48,505.967,0,6940,-3.91738e-005,0.000649003,-0.0085087,0,1,0
49,505.977,0,6940,-1.42185e-005,0.000684466,-0.0042185,0,1,0
50,505.956,0,6940,3.50321e-006,0.000676607,0.000161351,0,1,0
51,505.923,0,6940,1.88734e-005,0.000657641,0.00447008,0,1,0
52,505.901,0,6940,3.78216e-005,0.000632783,0.00876039,0,1,0
53,505.903,0,6940,5.31499e-005,0.000617603,0.0131545,0,1,0
54,505.903,0,6940,0,0,0.0154652,0,1,0
55,505.877,0,6940,0,0,-0.0142068,0,1,0
56,505.877,0,6940,-0.000111174,0.000678966,-0.013075,0,1,0
57,505.904,0,6940,-7.0477e-005,0.000642695,-0.00834282,0,1,0
58,505.933,0,6940,-2.25818e-005,0.000677367,-0.00418898,0,1,0
59,505.927,0,6940,1.07792e-005,0.000671184,0.000106924,0,1,0
60,505.891,0,6940,3.79485e-005,0.000653296,0.00434626,0,1,0
61,505.856,0,6940,6.88716e-005,0.000627741,0.00854175,0,1,0
62,505.847,0,6940,9.24787e-005,0.000608595,0.0128032,0,1,0
63,505.847,0,6940,0,0,0.0150369,0,1,0
64,505.767,0,6940,0,0,-0.0134998,0,1,0
65,505.767,0,6940,-0.000161166,0.000651894,-0.0124577,0,1,0
66,505.793,0,6940,-8.45645e-005,0.000609338,-0.00811243,0,1,0
67,505.845,0,6940,-2.40008e-005,0.000632473,-0.00415094,0,1,0
68,505.856,0,6940,1.46908e-005,0.000629716,1.96218e-005,0,1,0
69,505.819,0,6940,4.78099e-005,0.000619692,0.00415388,0,1,0
70,505.776,0,6940,9.11924e-005,0.000606353,0.00820822,0,1,0
71,505.76,0,6940,0.000131683,0.000592326,0.012268,0,1,0
72,505.76,0,6940,0,0,0.0143791,0,1,0
73,505.598,0,6940,0,0,-0.0125131,0,1,0
74,505.598,0,6940,-0.000152009,0.000534728,-0.0115337,0,1,0
75,505.62,0,6940,-4.8937e-005,0.000462391,-0.00787996,0,1,0
76,505.682,0,6940,-1.41828e-005,0.000465312,-0.00408602,0,1,0
77,505.703,0,6940,1.10738e-005,0.000469767,-5.36247e-005,0,1,0
78,505.666,0,6940,3.40192e-005,0.000475447,0.00396631,0,1,0
79,505.626,0,6940,7.11377e-005,0.000495376,0.00783231,0,1,0
80,505.614,0,6940,0.000143767,0.0005456,0.0115579,0,1,0
81,505.614,0,6940,0,0,0.0134109,0,1,0
82,505.356,0,6940,0,0,-0.0118067,0,1,0
83,505.356,0,6940,-6.89474e-008,1.19381e-007,-0.0107934,0,1,0
84,505.368,0,6940,-8.22446e-009,8.69312e-008,-0.00781043,0,1,0
85,505.396,0,6940,-7.5859e-009,4.66377e-008,-0.00403002,0,1,0
86,505.405,0,6940,8.44816e-010,5.09969e-008,-5.36019e-005,0,1,0
87,505.389,0,6940,8.93253e-009,7.20996e-008,0.00393092,0,1,0
88,505.371,0,6940,3.04888e-008,1.24015e-007,0.00774674,0,1,0
89,505.364,0,6940,7.91772e-008,1.85208e-007,0.0110278,0,1,0
90,505.364,0,6940,0,0,0.0123797,0,1,0
91,505.004,0,6940,0,0,-0.0108199,0,0.955916,0
92,505.004,0,6940,-2.5507e-026,1.31564e-026,-0.0096474,0,0.955916,0
93,505.004,0,6940,-1.46351e-026,1.04401e-026,-0.00711496,0,0.956047,0
94,505.004,0,6940,-6.83537e-027,4.29236e-027,-0.00373755,0,0.956233,0
95,505.004,0,6940,-2.77741e-027,2.14091e-027,1.68495e-006,0,0.956293,0
96,505.004,0,6940,2.86071e-027,8.10939e-027,0.00377181,0,0.956175,0
97,505.004,0,6940,1.42206e-026,1.92608e-026,0.00723966,0,0.956019,0
98,505.004,0,6940,2.88757e-026,2.47416e-026,0.00972471,0,0.955941,0
99,505.004,0,6940,0,0,0.0100746,0,0.955941,0
100,502,0,6940,0,0,-0.00962941,0,0,0
101,502,0,6940,0,0,-0.00766579,0,0,0
102,502,0,6940,0,0,-0.0055195,0,0,0
103,502,0,6940,0,0,-0.0026624,0,0,0
104,502,0,6940,0,0,0.000415889,0,0,0
105,502,0,6940,0,0,0.00346902,0,0,0
106,502,0,6940,0,0,0.00616065,0,0,0
107,502,0,6940,0,0,0.00774391,0,0,0
108,502,0,6940,0,0,0.00697279,0,0,0
1,506,0,6940,0,0,-0.0148533,0,1,0
2,506,0,6940,0,0,-0.0135613,0,1,0
3,506,0,6940,0,0,-0.00968402,0,1,0
4,506,0,6940,0,0,-0.00490647,0,1,0
5,506,0,6940,0,0,-6.3806e-005,0,1,0
6,506,0,6940,0,0,0.00477556,0,1,0
7,506,0,6940,0,0,0.00951752,0,1,0
8,506,0,6940,0,0,0.0137771,0,1,0
9,506,0,6940,0,0,0.0155977,0,1,0
10,505.994,0,6940,0,0,-0.0156754,0,1,0
11,505.994,0,6940,0.000206198,0.00075403,-0.0145514,0,1,0
12,505.994,0,6940,4.42939e-005,0.000646455,-0.00960871,0,1,0
13,505.994,0,6940,7.79804e-006,0.000649736,-0.00493244,0,1,0
14,505.992,0,6940,-1.33308e-005,0.000649494,-5.761e-005,0,1,0
15,505.988,0,6940,-3.15122e-005,0.000665747,0.00477748,0,1,0
16,505.986,0,6940,-7.19359e-005,0.000692375,0.00955991,0,1,0
17,505.987,0,6940,-0.000170294,0.000753644,0.0144029,0,1,0
18,505.987,0,6940,0,0,0.0169564,0,1,0
19,505.992,0,6940,0,0,-0.0165251,0,1,0
20,505.992,0,6940,0.000152919,0.000828224,-0.0153004,0,1,0
21,505.988,0,6940,7.0824e-005,0.000750507,-0.00957825,0,1,0
22,505.981,0,6940,1.20829e-005,0.000787981,-0.004918,0,1,0
23,505.975,0,6940,-1.871e-005,0.000779082,2.44006e-005,0,1,0
24,505.971,0,6940,-4.23456e-005,0.00077715,0.00490354,0,1,0
25,505.973,0,6940,-7.77828e-005,0.000762448,0.0098368,0,1,0
26,505.976,0,6940,-0.00010838,0.000730958,0.0149413,0,1,0
27,505.976,0,6940,0,0,0.0177017,0,1,0
28,505.984,0,6940,0,0,-0.0168214,0,1,0
29,505.984,0,6940,4.83486e-005,0.000800953,-0.0154911,0,1,0
