1,506.0,0.0,6940.0,0.0,0.0,0.0,0.0,1.0,0.0
2,506.0,0.0,6940.0,0.0,0.0,0.0,0.0,1.0,4.3633740546025696e-12
3,506.0,0.0,6940.0,0.0,0.0,0.0,0.0,1.0,3.5039560127658615e-13
4,506.0,0.0,6940.0,0.0,0.0,0.0,0.0,1.0,1.7265192911398295e-14
5,506.0,0.0,6940.0,0.0,0.0,0.0,0.0,1.0,9.58717705073846e-15
6,506.0,0.0,6940.0,0.0,0.0,0.0,0.0,1.0,9.511630981617088e-14
7,506.0,0.0,6940.0,0.0,0.0,0.0,0.0,1.0,5.489850883099688e-13
8,506.0,0.0,6940.0,0.0,0.0,0.0,0.0,1.0,3.4625881231456737e-12
9,506.0,0.0,6940.0,0.0,0.0,0.0,0.0,1.0,0.0
10,505.99958852343025,0.0,6940.0,0.0,0.0,0.0,0.0,1.0,2.2593258229514693e-10
11,505.99958852343025,0.0,6940.0,6.648908107039768e-05,0.0004782614526195672,0.0004782614526195672,0.0,1.0,5.0486458363101595e-11
12,505.9960080508755,0.0,6940.0,1.884162826041687e-05,0.0004495103311320659,0.0004495103311320659,0.0,1.0,4.000968458817498e-13
13,505.9979258931204,0.0,6940.0,4.182392873489343e-06,0.0004471469856845856,0.0004471469856845856,0.0,1.0,1.0477914854759082e-14
14,506.00093601986845,0.0,6940.0,-3.1166245127195345e-06,0.00044748242372350287,0.00044748242372350287,0.0,1.0,1.313247812891812e-14
15,506.00104791643736,0.0,6940.0,-9.816724538235493e-06,0.0004524829987880726,0.0004524829987880726,0.0,1.0,8.935762695220806e-14
16,505.99787011947245,0.0,6940.0,-2.35841040561533e-05,0.0004606131587823507,0.0004606131587823507,0.0,1.0,2.652127284501901e-13
17,505.9955141012673,0.0,6940.0,-5.9229699024250896e-05,0.0004721679655178205,0.0004721679655178205,0.0,1.0,5.277952955342776e-11
18,505.9955141012673,0.0,6940.0,0.0,0.0,0.0,0.0,1.0,2.2021563024026677e-10
19,506.00126607237945,0.0,6940.0,0.0,0.0,0.0,0.0,1.0,2.4752401524691133e-10
20,506.00126607237945,0.0,6940.0,4.890911269742532e-05,0.0005005944796181492,0.0005005944796181492,0.0,1.0,5.854376350349462e-11
21,506.00407654483985,0.0,6940.0,2.554579013420731e-05,0.0004848797483718278,0.0004848797483718278,0.0,1.0,2.3646185196892053e-14
22,506.00186986065677,0.0,6940.0,6.1925272305851205e-06,0.0004914822989093769,0.0004914822989093769,0.0,1.0,6.490298522114694e-15
23,505.9952084656443,0.0,6940.0,-4.972628411563798e-06,0.000489996202024311,0.000489996202024311,0.0,1.0,2.137800686915661e-15
24,505.98946435281766,0.0,6940.0,-1.3769183741688124e-05,0.0004888880702444298,0.0004888880702444298,0.0,1.0,6.272772547428136e-15
25,505.9877886510092,0.0,6940.0,-2.6210962500922054e-05,0.0004849563420989095,0.0004849563420989095,0.0,1.0,1.0785370565982672e-13
26,505.99006586081777,0.0,6940.0,-3.961204362435875e-05,0.00047031559643017365,0.00047031559643017365,0.0,1.0,5.852944103422878e-11
27,505.99006586081777,0.0,6940.0,0.0,0.0,0.0,0.0,1.0,2.1849586241371862e-10
28,505.99771513048915,0.0,6940.0,0.0,0.0,0.0,0.0,1.0,2.3906151865802017e-10
29,505.99771513048915,0.0,6940.0,2.206643673742789e-05,0.0004919592997340009,0.0004919592997340009,0.0,1.0,5.735276950943446e-11
30,506.017844692093,0.0,6940.0,1.5272742578454455e-05,0.0004795158951510555,0.0004795158951510555,0.0,1.0,1.4287450106189069e-13
